,BMS-536924,GSK269962A,Doxorubicin,Etoposide,Gemcitabine,Mitomycin-C,Vinorelbine ,NSC-87877,Bicalutamide,QS11,CP466722,Midostaurin,CHIR-99021,Ponatinib,AZD6482,JNK-9L,PF-562271,HG6-64-1,JQ1,JQ12,DMOG,FTI-277,OSU-03012,Shikonin,AKT inhibitor VIII,Embelin,FH535,PAC-1,IPA-3,GSK650394,BAY-61-3606,5-Fluorouracil,Thapsigargin,Obatoclax Mesylate,BMS-754807,Linsitinib,Bexarotene,LFM-A13,GW-2580,Luminespib,Phenformin,Bryostatin 1,Pazopanib,Dacinostat,Epothilone B,GSK1904529A,BMS-345541,Tipifarnib,Avagacestat,Ruxolitinib,AS601245,Ispinesib Mesylate,TL-2-105,AT-7519,TAK-715,BX-912,ZSTK474,AS605240,Genentech Cpd 10,GSK1070916,Enzastaurin,GSK429286A,FMK,QL-XII-47,Idelalisib,UNC0638,Cabozantinib,WZ3105,XMD14-99,Quizartinib,CP724714,JW-7-24-1,NPK76-II-72-1,STF-62247,NG-25,TL-1-85,VX-11e,FR-180204,Tubastatin A,Zibotentan,Sepantronium bromide,NSC-207895,VNLG/124,AR-42,CUDC-101,Belinostat,I-BET-762,CAY10603,Linifanib,BIX02189,Alectinib,Pelitinib,Omipalisib,KIN001-236,KIN001-244,WHI-P97,KIN001-260,KIN001-266,Masitinib,Amuvatinib,MPS-1-IN-1,NVP-BHG712,OSI-930,OSI-027,CX-5461,PHA-793887,PI-103,PIK-93,SB52334,TPCA-1,Fedratinib,Foretinib,Y-39983,YM201636,Tivozanib,GSK690693,SNX-2112,QL-XI-92,XMD13-2,QL-X-138,XMD15-27,T0901317,Selisistat,THZ-2-49,KIN001-270,THZ-2-102-1,AICA Ribonucleotide,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Methotrexate,Tretinoin,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Refametinib,CI-1040,Temsirolimus,Olaparib,Veliparib,Bosutinib,Lenalidomide,Axitinib,AZD7762,GW441756,Lestaurtinib,Tanespimycin,VX-702,Motesanib,KU-55933,Elesclomol,Afatinib,Vismodegib,PLX-4720,BX795,NU7441,SL0101,Doramapimod,JNK Inhibitor VIII,Nutlin-3a (-),PD173074,ZM447439,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,SB590885,Selumetinib,CCT007093,EHT-1864,Cetuximab,PF-4708671,Serdemetan,TW 37,CCT-018159,Rucaparib,SB505124,Tamoxifen,PFI-1,IOX2,YK-4-279,(5Z)-7-Oxozeaenol,Piperlongumine,Daporinad,Talazoparib,rTRAIL,UNC1215,SGC0946,ICL1100013,XAV939,Trametinib,Dabrafenib,Temozolomide,Bleomycin (50 uM),SN-38,PFI-3
909750,0.986895,0.876356,0.578229,0.693221,0.055276,0.114233,0.953077,0.975694,0.990775,0.965204,0.989417,0.89438,0.887367,0.989633,0.494319,0.535044,0.986646,0.730697,0.813793,0.795934,0.417257,0.915465,0.768965,0.497833,0.957876,0.772952,0.665534,0.934131,0.859071,0.949236,0.927198,0.983789,0.287749,0.243352,0.863712,0.938468,0.980633,0.989849,0.97331,0.344863,0.731271,0.970848,0.981028,0.547019,0.453514,0.983155,0.915798,0.404264,0.98843,0.990272,0.866194,0.990916,0.981957,0.971759,0.939856,0.942522,0.976744,0.953245,0.983867,0.989731,0.956358,0.979141,0.990537,0.928943,0.946476,0.86999,0.961369,0.994705,0.990373,0.990736,0.987801,0.793051,0.990946,0.990932,0.973841,0.974203,0.990702,0.990773,0.9906,0.990328,0.373168,0.990928,0.98789,0.672143,0.799087,0.518518,0.990941,0.626303,0.983361,0.990909,0.989307,0.97396,0.791652,0.990942,0.954723,0.990952,0.990925,0.884078,0.89263,0.976964,0.988573,0.990937,0.981482,0.807808,0.990946,0.990954,0.857314,0.941379,0.982877,0.972289,0.990738,0.649262,0.980378,0.9861,0.986312,0.988919,0.54593,0.98799,0.988342,0.930573,0.99008,0.980764,0.984315,0.87104,0.990786,0.99471,0.934344,0.848564,0.937171,0.902393,0.802737,0.989768,0.990934,0.981657,0.951872,0.911685,0.990769,0.951376,0.962443,0.912602,0.958698,0.990954,0.990928,0.990925,0.990754,0.813961,0.990701,0.84203,0.768542,0.990329,0.981065,0.984632,0.868426,0.968157,0.990842,0.9835,0.875343,0.964904,0.98258,0.987756,0.987942,0.990608,0.983308,0.981063,0.976018,0.933965,0.990871,0.7891,0.859997,0.88554,0.993189,0.987161,0.974152,0.978508,0.95351,NA,0.971008,0.879815,0.450419,0.89058,0.99015,0.916161,0.987534,0.98622,0.884462,NA,0.607035,0.694525,0.707277,0.907861,0.959852,0.988771,0.990173,0.842913,0.973338,0.971535,0.990049,0.989128,0.574748,0.696955,NA
753552,0.961547,0.882563,0.675614,0.631778,0.581232,0.181786,0.484876,0.98542,0.987795,0.718681,0.858332,0.900985,0.947028,0.952863,0.916259,0.633866,0.961796,0.88648,0.628874,0.542698,0.3654,0.978074,0.987484,0.782338,0.742929,0.899379,0.397525,0.986101,0.983298,0.988862,0.988231,0.965049,0.324234,0.609419,0.976501,0.988875,0.973996,0.94581,0.971734,0.646549,0.985809,0.951553,0.963204,0.418455,0.952178,0.965511,0.889652,0.787819,0.959127,0.988747,0.910218,0.982636,0.915982,0.621845,0.951851,0.923564,0.790819,0.982352,0.984064,0.980399,0.43191,0.988607,NA,0.814696,0.981607,0.888043,0.969697,0.698858,0.983812,0.954525,0.745112,0.865928,0.965063,0.989373,0.979186,0.950171,0.972448,0.949312,0.908499,0.989253,0.0741,0.939499,0.970566,0.42195,0.377712,0.309115,0.870374,0.498394,0.981987,0.970466,0.989021,0.434243,0.779417,0.959377,0.937283,0.968755,0.989416,0.979788,0.934336,0.938676,0.975236,0.989416,0.980451,0.798565,0.989416,0.932152,0.725577,0.882541,0.983718,0.904892,0.924053,0.878836,0.989416,0.906363,0.989201,0.944795,0.261989,0.985084,0.985831,0.872911,0.979711,0.987226,0.989416,0.989416,0.989416,0.508304,0.88867,0.697124,0.970425,0.909556,0.877227,0.909915,0.976773,0.868642,0.976459,0.700541,0.943533,0.929359,0.945869,0.870575,0.98392,0.988247,0.913781,0.989416,0.989416,0.879098,0.958735,0.779432,0.451297,0.984015,0.98931,0.988004,0.623621,0.536017,0.986853,0.965932,0.907493,0.989376,0.969735,0.989119,0.952542,0.983723,0.982947,0.941755,0.957826,0.887389,0.82505,0.877858,0.902033,0.868067,0.973725,0.948186,0.98235,0.954285,0.795267,0.978389,0.850416,0.719391,0.615674,0.788995,0.88084,0.982244,0.988378,0.954107,0.988369,0.946393,0.924589,0.981113,0.896389,0.988364,0.960158,0.988378,0.98825,0.877741,0.988145,0.858585,0.988341,0.988378,0.844026,0.677663,0.988378
907065,0.946389,0.910701,0.691023,0.809436,0.810014,0.595186,0.844602,0.976469,0.937235,0.975081,0.89994,0.97878,0.942857,0.910264,0.903771,0.590873,0.976008,0.723732,0.568052,0.773977,0.533297,0.922623,0.770194,0.344718,0.947626,0.835021,0.714916,0.967089,0.735827,0.980964,0.90813,0.962843,0.778926,0.363844,0.926441,0.883596,0.853778,0.921237,0.96937,0.514941,0.975787,0.907323,0.876762,0.400249,0.760007,0.930084,0.891795,0.725546,0.929065,0.984796,0.849155,0.956364,0.984791,0.721427,0.975474,0.982853,0.920746,0.928639,0.984796,0.987533,0.98123,0.984796,NA,0.686967,0.984772,0.86037,0.966952,0.9787,0.978516,0.982403,0.976885,0.869838,0.977987,0.98457,0.983027,0.966391,0.959912,0.981346,0.972864,0.984769,0.035152,0.85894,0.980572,0.59201,0.790091,0.428411,0.944125,0.611506,0.983213,0.976853,0.982992,0.964594,0.906464,0.979865,0.944978,0.960122,0.984796,0.937313,0.979647,0.979849,0.952531,0.980582,0.958514,0.853715,0.982249,0.937891,0.860253,0.955414,0.984796,0.979614,0.958805,0.864941,0.984796,0.959578,0.984506,0.982627,0.934684,0.983779,0.984714,0.956531,0.984777,0.983845,0.984796,0.984796,0.983869,0.991249,0.920398,0.907013,0.932631,0.930176,0.871715,0.963817,0.944781,0.971446,0.963714,0.834978,0.984561,0.83933,0.917437,0.764945,0.911725,0.984404,0.970276,0.981356,0.983682,0.890744,0.984763,0.950022,0.876541,0.984584,0.978082,0.970409,0.731678,0.964272,0.984662,0.92965,0.984385,0.982559,0.984698,0.966087,0.972965,0.902105,0.984677,0.984752,0.982686,0.933961,0.979979,0.840711,0.709067,0.929461,0.959893,0.984796,0.877054,0.97503,0.941431,0.96719,0.934226,0.96562,0.798605,0.886329,0.917785,0.976615,0.937176,0.845197,0.970466,0.818568,0.700379,0.802954,0.786751,0.858422,0.982545,0.982858,0.974213,0.840879,0.971709,0.795007,0.967362,0.965879,0.479432,0.969166,0.981594
925338,0.947379,0.936979,0.811761,0.848619,0.980355,0.626124,0.87033,0.987182,0.982909,0.974972,0.951646,0.802653,0.949543,0.929696,0.937504,0.625631,0.987254,0.806056,0.802107,0.642131,0.613019,0.981139,0.854483,0.453085,0.921998,0.719188,0.690601,0.950726,0.975033,0.983716,0.987993,0.898528,0.900025,0.479752,0.913894,0.983101,0.894004,0.986954,0.977542,0.939216,0.797605,0.959341,0.946356,0.294263,0.967349,0.978539,0.951897,0.798496,0.888666,0.987014,0.788376,0.980813,0.978394,0.891886,0.987578,0.909411,0.979976,0.869932,0.895782,0.974736,0.963125,0.985738,0.987737,0.875246,0.984389,0.912461,0.985621,0.782726,0.98831,0.980831,0.988315,0.903861,0.935492,0.987252,0.967724,0.988174,0.984564,0.986807,0.984177,0.988107,0.32477,0.988294,0.988299,0.685207,0.619535,0.547348,0.973105,0.611055,0.986452,0.983853,0.986228,0.993985,0.956597,0.987494,0.969536,0.984704,0.988266,0.959242,0.947145,0.98471,0.977592,0.987187,0.987688,0.685692,0.987798,0.96907,0.903414,0.978722,0.979225,0.960382,0.884307,0.791124,0.973804,0.93799,0.969967,0.987945,0.983436,0.987591,0.979249,0.858043,0.988276,0.984697,0.98559,0.621254,0.974269,0.352632,NA,NA,NA,NA,NA,NA,NA,NA,0.909903,NA,NA,0.905467,NA,NA,0.969778,NA,NA,NA,NA,NA,NA,NA,0.613658,NA,0.946958,0.96112,NA,0.967083,NA,0.897575,0.739711,0.911955,0.936342,0.917497,0.988315,0.941665,0.967035,0.825881,0.977605,0.900731,0.962573,0.668341,0.87481,0.751607,0.990864,0.988315,0.970164,0.984547,0.954967,0.984233,0.9604,0.897849,0.661175,0.925121,0.956449,0.984882,0.986431,0.893338,0.964595,0.844258,0.797188,0.78764,0.7195,0.898083,0.915445,0.983693,0.987049,0.781106,0.982305,0.987065,0.978409,0.987065,0.831968,0.703026,0.987065
1290809,0.888497,0.818147,0.727783,0.811148,0.635268,0.616038,0.854037,0.918277,0.96374,0.980438,0.841759,0.959964,0.974557,0.983202,0.918526,0.620798,0.948356,0.80279,0.873168,0.906298,0.522641,0.962798,0.864981,0.604782,0.934304,0.833619,0.826548,0.973963,0.983202,0.932206,0.876224,0.962237,0.437383,0.551991,0.804976,0.825758,NA,0.88696,0.959924,0.721036,0.936029,0.967,0.90499,0.55428,0.81532,0.982897,0.916727,0.896933,0.98288,0.979766,0.923078,0.983176,0.981914,0.983093,0.982446,0.982305,0.975287,0.728703,0.958769,0.984244,0.9747,0.966514,0.979774,0.981563,0.979727,0.846208,0.92036,0.763844,0.983202,0.982479,0.983033,0.877268,0.975769,0.979786,0.906228,0.926432,0.956136,0.971823,0.963333,0.981059,0.037886,0.915652,0.970144,0.594147,0.586351,0.476729,0.979752,0.596814,0.982934,0.933482,0.973802,0.989198,0.869953,0.964466,0.771605,0.978299,0.972426,0.946576,0.983056,0.948868,0.929988,0.947416,0.98014,0.469329,0.977084,0.815458,0.79883,0.846772,0.916485,0.869474,0.865615,0.669366,0.932991,0.944915,0.972156,0.952318,0.810519,0.935916,0.961966,0.796464,0.97314,0.957035,0.982597,0.982846,0.962534,0.629157,0.867613,0.700479,0.961285,0.621181,0.781794,0.983202,0.963338,0.980898,0.983202,0.697537,0.983202,0.773645,0.853408,0.629228,0.894349,0.983202,0.879238,0.983196,0.860729,0.718332,0.874489,0.505433,0.66913,0.983202,0.904109,0.976725,0.675985,0.979761,0.983202,0.974799,0.884599,0.946255,0.978508,0.930054,0.966521,0.800947,0.9783,0.970361,0.958971,0.68023,0.830774,0.475995,0.700329,0.646859,0.727059,0.983202,0.890625,0.98314,0.982796,0.979881,0.974967,0.910874,0.506173,0.931789,0.983198,0.961903,0.98082,0.924177,0.975422,0.905475,0.680746,0.776682,0.652469,0.79822,0.98093,0.98021,0.98093,0.885973,0.976078,0.723575,0.948911,0.980882,0.527074,0.581745,0.98093
949158,0.682561,0.912272,0.273686,0.287923,0.030615,0.068243,0.528628,0.871577,0.96847,0.62898,0.67337,0.878572,0.814194,0.9743,0.933104,0.655654,0.914755,0.857708,0.946197,0.877125,0.728796,0.986314,0.369654,0.409893,0.499072,0.715287,0.799567,0.831815,0.734024,0.780031,0.726346,0.423197,0.0734,0.237092,0.211591,0.458643,0.926992,0.975611,0.981917,0.435957,0.459828,0.972911,0.903978,0.359053,0.299753,0.986305,0.896485,0.601086,0.952606,0.984185,0.907335,0.7341,0.807009,0.530272,0.84077,0.568156,0.541483,0.895381,0.772093,NA,0.865237,0.952454,0.931397,0.505049,0.8805,0.59777,0.869142,0.568185,0.915575,0.968089,0.986301,0.408067,0.694156,0.969357,0.846477,0.867931,0.954228,0.940028,0.803284,0.984716,0.030172,0.9186,0.951994,0.39005,0.361676,0.283032,0.909239,0.323659,0.985585,0.893119,0.986314,0.985265,0.291478,0.941166,0.736384,0.937038,0.921109,0.866423,0.702701,0.909803,0.5973,0.902187,0.825975,0.15846,0.32061,0.421515,0.202498,0.60814,0.818009,0.741785,0.560305,0.398017,0.87937,0.612408,0.938581,0.642171,0.278359,0.856051,0.650518,0.351129,0.9834,NA,0.960717,0.267743,0.91242,0.055211,0.889503,0.508472,0.806236,0.274928,0.674206,0.857727,0.985878,0.986251,0.971924,0.630077,0.976619,0.984747,0.81113,0.618873,0.658402,0.972154,0.876245,0.971807,0.929408,0.617066,NA,0.697296,0.930946,0.985679,0.960996,0.982241,0.141745,0.948728,0.972556,0.962286,0.834792,0.986026,0.982762,0.944752,0.955344,0.97926,0.986314,0.922652,0.90339,0.690533,0.512927,0.661107,0.665209,0.748903,0.908122,0.985833,0.969796,0.985027,0.844981,0.978931,0.97493,0.747285,0.415977,0.923182,0.765125,0.881748,0.97864,0.922216,0.970292,NA,0.719818,0.617946,0.034356,0.153908,0.89119,0.984747,0.984444,0.419749,0.982725,0.984747,0.753153,0.978014,0.17432,0.270217,0.984571
924110,0.924464,0.874903,0.827655,0.84742,0.867085,0.553654,0.763713,0.973193,0.984812,0.982319,0.617101,0.95888,0.987108,0.904034,0.964482,0.61865,0.963829,0.594981,0.763119,0.726193,0.774503,0.984599,0.804844,0.851249,0.81031,0.810774,0.69611,0.842417,0.891501,0.981157,0.867196,0.988719,0.718286,0.344694,0.954552,0.969638,0.866229,0.971111,0.981659,0.603785,0.800988,0.986352,0.922907,0.343123,0.823052,0.986694,0.872155,0.887645,0.987023,0.606341,0.87473,0.617228,0.974708,0.411709,0.920157,0.883673,0.848085,0.885518,0.860951,0.889792,0.836636,0.979391,0.965594,0.833425,0.961947,0.795568,0.988719,0.872738,0.988682,0.988515,0.988336,0.92242,0.988719,0.988719,0.988719,0.988718,0.988719,0.988719,0.988719,0.988719,0.029755,0.960421,0.988712,0.895677,0.831554,0.819161,0.988719,0.886397,0.987033,0.988719,0.988476,0.992689,0.958019,0.988684,0.988719,0.988578,0.988712,0.984217,0.964881,0.957481,0.98869,0.985964,0.970737,0.907567,0.988719,0.965989,0.986471,0.979418,0.984333,0.985796,0.988719,0.883053,0.988697,0.988719,0.986562,0.988719,0.956576,0.987847,0.973175,0.901731,0.988621,0.980283,0.987883,0.919212,0.988711,0.970237,0.731245,0.422731,0.961829,0.947945,0.812358,0.884545,0.839537,0.983008,0.28654,0.618367,0.958198,0.979653,0.913903,0.862701,0.949073,0.982419,0.851507,0.988647,0.926763,0.815678,0.903687,0.653038,0.852219,0.968674,0.988515,0.966621,0.949176,0.979988,0.964483,0.942107,0.834552,0.988719,0.988188,0.958888,0.98756,0.98416,0.9496,0.856443,0.96397,0.950732,0.91185,0.845902,0.944033,0.815291,0.9776,0.987393,0.975919,0.97897,0.960719,0.987554,0.932262,0.841252,0.83567,0.941841,0.988719,0.97763,0.985368,0.909036,0.981083,0.755891,0.771707,0.834099,0.076225,0.844104,0.980698,0.984056,0.983031,0.906222,0.984016,0.975183,0.916983,0.947759,0.82708,0.746083,0.968165
1240134,0.919919,0.940989,0.910722,0.956369,0.977706,0.70058,0.913718,0.958213,0.982289,0.984277,0.794064,0.882064,0.864205,0.839517,0.952345,0.933606,0.947441,0.704658,0.679844,0.924658,0.825093,0.970882,0.878381,0.844647,0.726543,0.827988,0.660867,0.983759,0.89563,0.976851,0.983026,0.982543,0.375778,0.373895,0.759574,0.871794,0.969775,0.960124,0.898561,0.927347,0.984344,0.968635,0.757424,0.55417,0.903126,0.961394,0.869299,0.778154,0.912987,0.979902,0.950087,0.972462,0.856526,0.984344,0.897577,0.447193,0.493012,0.666528,0.584015,0.84577,0.959859,0.955771,0.984216,0.966758,0.936548,0.425081,0.716214,0.952483,0.954112,0.969094,0.976544,0.669503,0.605389,0.820792,0.572254,0.586021,0.886319,0.922926,0.731162,0.976833,0.381531,0.849569,0.984344,0.17298,0.129463,0.087938,0.531513,0.14429,0.984332,0.81131,0.910935,0.959093,0.796964,0.905278,0.851623,0.878854,0.901411,0.61356,0.846201,0.892488,0.755604,0.774908,0.972393,0.701141,0.874818,0.984293,0.845531,0.819688,0.88256,0.771984,0.647303,0.58515,0.980067,0.792303,0.973569,0.9437,0.892134,0.8784,0.972314,0.889784,0.805754,0.931514,0.948749,0.302492,0.984344,0.721842,0.977155,0.679943,0.903791,0.644969,0.800079,0.984344,0.971294,0.984344,0.953045,0.740199,0.983726,0.866003,0.898195,0.824777,0.982315,0.980023,0.923043,0.978637,0.860326,0.541109,0.878358,0.735862,0.764172,0.984344,0.916291,0.979427,0.401343,0.982208,0.984344,0.970633,0.86314,0.979941,0.984344,0.892009,0.939303,0.982014,0.949482,0.967549,0.89494,0.798165,0.850148,0.806164,0.820057,0.800638,0.830772,0.984344,0.874306,0.968662,0.93604,0.887797,0.947531,0.867107,0.5933,0.926775,0.984344,0.959866,0.982228,0.876478,0.873485,0.629632,0.744487,0.82192,0.97245,0.83107,0.828411,0.98131,0.958152,0.835535,0.970667,0.830833,0.935215,0.982238,0.34757,0.820657,0.982315
907172,0.821392,0.845094,0.374842,0.636272,0.078516,0.100563,0.882348,0.981935,0.969283,0.922769,0.784422,0.894144,0.876273,0.880628,0.668235,0.665175,0.909854,0.728372,0.664155,0.828436,0.564109,0.963328,0.685251,0.723852,0.895518,0.698608,0.679004,0.909976,0.841278,0.86233,0.797011,0.854444,0.144694,0.060979,0.856784,0.950836,0.929737,0.935256,0.978839,0.385592,0.489293,0.97687,0.846868,0.410408,0.575626,0.976466,0.857301,0.610772,0.969336,0.981368,0.80915,0.971876,0.967253,0.699774,0.966826,0.940859,0.693263,0.84023,0.907011,0.95711,0.884829,0.949157,0.94831,0.778328,0.891075,0.646773,0.945481,0.802252,0.978408,0.977581,0.958968,0.744327,0.911263,0.982022,0.801242,0.819544,0.970752,0.980991,0.832151,0.978543,0.034396,0.788568,0.98186,0.615559,0.577159,0.406289,0.969247,0.491066,0.971963,0.950658,0.977742,0.883813,0.616772,0.970798,0.885465,0.976924,0.864442,0.841649,0.913393,0.969983,0.828162,0.919208,0.956852,0.464859,0.647993,0.896367,0.427257,0.802984,0.836362,0.869414,0.876632,0.557089,0.889456,0.864258,0.972543,0.921854,0.348514,0.945321,0.941053,0.96339,0.975148,0.974782,0.981814,0.202287,0.942558,0.155524,0.932917,0.501264,0.889,0.710804,0.687961,0.783563,0.949912,0.982029,0.958871,0.765235,0.97735,0.729393,0.8612,0.70689,0.89177,0.98115,0.914426,0.969673,0.964603,0.616149,0.981484,0.603149,0.155078,0.973891,0.977915,0.935117,0.464777,0.964795,0.970568,0.858367,0.888439,0.91453,0.969927,0.982029,0.973327,0.963871,0.979161,0.920848,0.975994,0.96902,0.815838,0.553747,0.836229,0.828546,0.90316,0.893703,0.848624,0.955126,0.971757,0.967965,0.768613,0.849813,0.502022,0.85503,0.96702,0.972918,0.974118,0.939131,0.950228,0.608261,0.550457,0.683035,0.363159,0.479137,0.773829,0.976171,0.978543,0.53577,0.931806,0.477506,0.460628,0.943734,0.330225,0.509579,0.979501
687452,0.977426,0.839989,0.32823,0.464698,0.742434,0.102197,0.54664,0.986679,0.98565,0.77035,0.782401,0.859241,0.965293,0.959624,0.961719,0.84481,0.869609,0.751934,0.731404,0.701349,0.691424,0.975892,0.508085,0.869135,0.895139,0.802399,0.710164,0.947904,0.870689,0.526016,0.896071,0.863951,0.284623,0.141381,0.632687,0.916868,0.974314,0.975707,0.971571,0.528041,0.975612,0.977531,0.977076,0.358996,0.350571,0.989589,0.884396,0.501812,0.986335,0.989662,0.868024,0.804293,0.972256,0.631728,0.945837,0.620889,0.721278,0.731431,0.503178,0.1745,0.770042,0.949414,0.988741,0.623478,0.966485,0.713929,0.968266,0.708575,0.982525,0.984881,0.981122,0.813927,0.821373,0.982817,0.847188,0.956776,0.951693,0.97947,0.932633,0.989178,0.021696,0.872707,0.989567,0.367742,0.199189,0.210188,0.767286,0.361841,0.979426,0.968215,0.98673,0.846833,0.624468,0.989534,0.913563,0.940206,0.970103,0.850875,0.908394,0.947036,0.872538,0.882246,0.979989,0.619505,0.929675,0.890874,0.796464,0.782609,0.897955,0.822926,0.791253,0.598588,0.932738,0.909406,0.989642,0.919681,0.62934,0.922948,0.885676,0.745191,0.989661,0.989666,0.989666,0.972012,0.984615,0.426189,0.92639,0.25364,0.807772,0.695291,0.297872,0.890535,0.986937,0.963056,0.92117,0.740087,0.989662,0.902861,0.930987,0.891961,0.915457,0.989662,0.822654,0.989538,0.903814,0.61492,0.988405,0.406706,0.491488,0.989666,0.971386,0.953443,0.652796,0.874959,0.982586,0.935434,0.83944,0.976214,0.987464,0.9882,0.97675,0.987725,0.989345,0.801499,0.850317,0.934017,0.988311,0.758156,0.834603,0.880973,0.989186,0.978437,0.975215,0.982414,0.930212,0.958849,0.974163,0.793087,0.600472,0.861908,0.939428,0.973878,0.978795,0.89581,0.974382,0.581957,0.820701,0.833703,0.792856,0.778945,0.831758,0.988712,0.988712,0.759176,0.978712,0.91593,0.981056,0.978024,0.23821,0.436429,0.972867
905947,0.950539,0.873545,0.228122,0.393853,0.02602,0.114802,0.489173,0.770165,0.985972,0.606783,0.824586,0.834003,0.899447,0.836657,0.687851,0.494211,0.880546,0.480455,0.431303,0.506043,0.90226,0.988429,0.401674,0.431581,0.766177,0.748827,0.591015,0.754469,0.556055,0.602064,0.669182,0.591044,0.052692,0.023851,0.79008,0.945294,0.906344,0.941,0.973001,0.290625,0.665916,0.904739,0.902639,0.228681,0.091793,0.952059,0.74161,0.191053,0.519849,0.98541,0.753722,0.591989,0.981763,0.566385,0.905204,0.912457,0.680367,0.751853,0.316436,0.894835,0.583027,0.969668,0.968188,0.249747,0.928725,0.637218,0.927911,0.858658,0.913588,0.987384,0.96531,0.459113,0.949635,0.889576,0.862411,0.868334,0.886356,0.975497,0.958646,0.974473,0.020652,0.842014,0.978253,0.554219,0.525768,0.39892,0.902957,0.465238,0.972471,0.895692,0.984873,0.818446,0.761579,0.898732,0.867725,0.936599,0.980327,0.873618,0.751129,0.949011,0.880037,0.927471,0.972984,0.27039,0.713836,0.718842,0.261989,0.895522,0.971986,0.827519,0.674892,0.559203,0.926796,0.821994,0.980399,0.605001,0.408856,0.907803,0.853346,0.517614,0.970942,0.973672,0.979724,0.298665,0.967987,0.292905,NA,NA,NA,NA,NA,NA,NA,NA,0.985596,NA,NA,0.783555,NA,NA,0.945245,NA,NA,NA,NA,NA,NA,NA,0.616195,NA,0.974625,0.964009,NA,0.952614,NA,0.939794,0.894591,0.938341,0.97589,0.976318,0.977688,0.965384,0.981011,0.933333,0.957903,0.88543,0.759734,0.613599,0.84445,0.830463,0.873326,0.971307,0.884474,0.899599,0.840804,0.943918,0.792165,0.678355,0.827769,0.765518,0.979386,0.976928,0.975442,0.86462,0.987013,0.762799,0.699007,0.682026,0.295754,0.91068,0.987538,0.986632,0.984156,0.471577,0.986847,0.733308,0.956492,0.954529,0.315962,0.53349,0.987556
907058,0.88844,0.901121,0.296029,0.431399,0.241502,0.224789,0.532537,0.910982,0.979211,0.796787,0.979319,0.879077,0.912112,0.936683,0.939592,0.368541,0.853022,NA,0.786094,0.502708,NA,0.918227,0.657247,0.167396,0.878983,0.660845,0.513431,0.853113,0.836706,0.726915,0.398869,0.85376,0.278443,0.131047,0.259487,0.534777,0.955854,0.975463,0.979663,0.379411,0.690551,0.68426,0.649182,0.458608,0.351335,0.967865,0.860319,0.309487,0.96844,0.981136,0.542949,0.934386,0.897799,0.808394,0.960162,0.941763,0.88879,0.942197,0.924112,0.954817,0.826853,0.970965,0.932832,0.852908,0.962194,0.659669,0.96426,0.740315,0.883364,0.959033,0.941081,0.729115,0.870716,0.980162,0.776988,0.948171,0.639599,0.966887,0.96091,0.978523,0.114329,0.926642,0.982446,0.666987,0.622268,0.483462,0.959353,0.608366,0.97406,0.944353,0.977938,0.920136,0.806582,0.96901,0.813095,0.981234,0.87238,0.982414,0.734858,0.924822,0.893478,0.805198,0.929318,0.798737,0.963142,0.89754,0.738074,0.854671,0.852895,0.867668,0.91457,0.819206,0.958449,0.878091,0.978416,0.934712,0.688015,0.940813,0.873156,0.727734,0.970676,0.950766,0.974488,0.839246,0.974835,NA,0.968178,0.636183,0.926016,0.690128,0.910179,0.931344,0.932643,0.963401,NA,0.782505,0.934812,0.538251,0.625287,0.849771,0.963427,0.973069,0.976297,0.982162,0.981604,0.872919,0.918067,0.631233,NA,0.973954,NA,NA,0.784871,0.978392,0.980845,0.980137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.918169,NA,NA,NA,0.45723,0.980134,0.959649,0.977924,0.967852,0.881539,0.482235,0.92807,0.982554,0.980137,0.980137,0.852587,0.936308,0.770893,0.335594,0.804604,0.640846,0.921294,0.980137,0.980137,0.977965,0.675242,0.973955,0.111045,0.738011,0.980121,0.765742,0.677934,0.977595
