,BMS-536924,GSK269962A,Doxorubicin,Etoposide,Gemcitabine,Mitomycin-C,Vinorelbine ,NSC-87877,Bicalutamide,QS11,CP466722,Midostaurin,CHIR-99021,Ponatinib,AZD6482,JNK-9L,PF-562271,HG6-64-1,JQ1,JQ12,DMOG,FTI-277,OSU-03012,Shikonin,AKT inhibitor VIII,Embelin,FH535,PAC-1,IPA-3,GSK650394,BAY-61-3606,5-Fluorouracil,Thapsigargin,Obatoclax Mesylate,BMS-754807,Linsitinib,Bexarotene,LFM-A13,GW-2580,Luminespib,Phenformin,Bryostatin 1,Pazopanib,Dacinostat,Epothilone B,GSK1904529A,BMS-345541,Tipifarnib,Avagacestat,Ruxolitinib,AS601245,Ispinesib Mesylate,TL-2-105,AT-7519,TAK-715,BX-912,ZSTK474,AS605240,Genentech Cpd 10,GSK1070916,Enzastaurin,GSK429286A,FMK,QL-XII-47,Idelalisib,UNC0638,Cabozantinib,WZ3105,XMD14-99,Quizartinib,CP724714,JW-7-24-1,NPK76-II-72-1,STF-62247,NG-25,TL-1-85,VX-11e,FR-180204,Tubastatin A,Zibotentan,Sepantronium bromide,NSC-207895,VNLG/124,AR-42,CUDC-101,Belinostat,I-BET-762,CAY10603,Linifanib,BIX02189,Alectinib,Pelitinib,Omipalisib,KIN001-236,KIN001-244,WHI-P97,KIN001-260,KIN001-266,Masitinib,Amuvatinib,MPS-1-IN-1,NVP-BHG712,OSI-930,OSI-027,CX-5461,PHA-793887,PI-103,PIK-93,SB52334,TPCA-1,Fedratinib,Foretinib,Y-39983,YM201636,Tivozanib,GSK690693,SNX-2112,QL-XI-92,XMD13-2,QL-X-138,XMD15-27,T0901317,Selisistat,THZ-2-49,KIN001-270,THZ-2-102-1,AICA Ribonucleotide,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Methotrexate,Tretinoin,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Refametinib,CI-1040,Temsirolimus,Olaparib,Veliparib,Bosutinib,Lenalidomide,Axitinib,AZD7762,GW441756,Lestaurtinib,Tanespimycin,VX-702,Motesanib,KU-55933,Elesclomol,Afatinib,Vismodegib,PLX-4720,BX795,NU7441,SL0101,Doramapimod,JNK Inhibitor VIII,Nutlin-3a (-),PD173074,ZM447439,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,SB590885,Selumetinib,CCT007093,EHT-1864,Cetuximab,PF-4708671,Serdemetan,TW 37,CCT-018159,Rucaparib,SB505124,Tamoxifen,PFI-1,IOX2,YK-4-279,(5Z)-7-Oxozeaenol,Piperlongumine,Daporinad,Talazoparib,rTRAIL,UNC1215,SGC0946,ICL1100013,XAV939,Trametinib,Dabrafenib,Temozolomide,Bleomycin (50 uM),SN-38,PFI-3
907065,2.938329,2.432222,-1.400367,2.349445,-0.393813,0.654166,-2.808537,5.416414,3.099843,4.896219,3.423711,2.107059,3.766362,0.146073,2.319917,-0.515369,3.558859,0.463292,-1.366774,0.882844,5.748662,1.057364,1.989127,-1.08254,3.437199,3.302192,2.226143,3.147629,2.393204,5.687758,2.859785,5.513072,-1.375916,-0.944083,2.046855,1.356072,2.123391,3.780412,5.297548,-4.033297,10.90104,-4.061107,2.404599,-3.434972,-4.313332,1.203429,3.303168,1.617195,2.768466,4.856543,2.070651,-0.223295,5.52609,1.138114,5.586178,5.37436,2.63192,4.146167,5.526523,4.390051,5.928845,6.195954,NA,0.871483,6.193922,3.116921,3.835334,3.018571,5.08695,3.038896,4.993036,2.563058,5.055812,5.507854,5.38729,4.50632,3.579349,5.936743,5.455365,6.193673,-6.03283,3.099956,4.522369,-0.507441,1.027572,-0.267094,4.490622,0.991861,3.098636,5.660686,4.691513,3.027569,-1.302387,5.169927,4.511928,4.279528,6.195954,4.330135,5.82557,5.838346,4.714238,5.216147,4.22663,3.038965,5.330376,3.673714,2.446099,4.799114,6.195954,5.823503,4.236051,1.809419,6.195954,3.568261,1.120617,5.357734,2.216466,5.444677,5.51972,4.163891,5.524914,5.449845,6.195954,6.195954,6.121102,4.808403,8.593275,-1.540399,3.535182,1.874756,-4.12165,0.473129,3.813823,1.700262,2.77195,2.138575,3.873964,1.492107,3.241464,-2.438413,3.142553,4.777459,3.034234,4.551134,3.803988,1.208693,3.890643,2.341463,0.322277,3.87586,3.428162,4.64949,-2.71559,2.473003,5.491734,3.473468,4.775951,3.719594,5.494673,4.47076,4.767037,2.763885,3.883525,4.582897,4.645142,2.647178,4.237123,-1.488645,0.100962,1.860186,0.559264,4.80966,1.715258,4.454389,3.732078,6.398318,3.56916,4.452704,1.08288,2.756133,2.554512,4.954424,2.940771,2.249517,0.046865,1.969428,0.950017,1.81714,-0.636074,2.400693,0.722866,3.048434,1.832554,2.895212,4.01491,-0.560187,4.521183,5.561284,0.999176,-0.157616,5.260642
925338,2.531465,2.538003,-0.568001,2.525401,2.279919,0.811314,-2.767594,5.488309,2.817171,4.317489,4.017429,-1.340068,2.745937,0.124753,2.571912,-0.331373,3.661739,0.991765,0.264707,-0.221909,6.246638,2.324136,2.584857,-0.298545,2.505636,2.143945,1.940951,2.162734,5.459614,5.231756,4.864799,3.787362,-0.327904,-0.128673,1.477714,3.35919,2.342196,5.469442,5.105932,-0.390127,7.580545,-3.382374,3.201761,-4.10324,-1.746799,2.183601,4.023522,2.066608,1.805063,4.358122,1.289001,0.226078,4.478815,2.562135,5.744915,2.798097,3.868567,2.972601,2.61197,2.920825,4.553342,5.597314,5.758632,2.362844,5.50033,4.205229,4.225942,-0.589818,5.140094,2.306567,5.140583,2.719891,3.226432,5.04783,4.034501,5.127863,4.149873,5.680623,5.48582,5.791206,-2.280857,5.80812,4.445949,0.070846,-0.371511,0.524455,4.907401,0.935467,2.680216,5.463994,4.272159,4.431027,-0.685089,5.068258,4.768709,4.85277,5.805565,4.438886,4.135633,5.522604,5.108399,5.04239,5.084974,1.436785,5.09452,4.08231,2.713744,5.164944,5.191048,4.471434,2.468826,0.865433,4.936554,2.581402,-0.266821,5.107429,3.380786,5.076603,4.522904,2.175429,5.137003,4.852266,5.586261,1.002371,4.956356,-2.808839,NA,NA,NA,NA,NA,NA,NA,NA,1.172049,NA,NA,2.025293,NA,NA,4.084466,NA,NA,NA,NA,NA,NA,NA,-2.043227,NA,1.828867,3.799813,NA,3.988662,NA,2.611648,0.438406,1.202019,3.218904,2.895241,5.116867,3.101524,2.377588,0.921324,3.722724,1.737289,2.926991,-3.064602,1.417878,-0.38817,1.688864,4.42372,3.182542,4.402593,3.630485,6.680486,3.778804,2.615242,-0.117583,3.018102,2.976127,4.841623,4.264275,2.556828,-0.698779,2.012128,1.585562,1.506089,-1.319537,2.618328,-1.741454,2.45767,2.011521,2.145917,3.978925,2.706008,4.455884,6.107206,3.503552,-4.433178,5.008593
1290809,1.970498,1.341403,-1.070501,2.433021,-1.787507,0.820796,-2.618582,3.846552,3.288139,5.416499,2.759874,1.443453,3.676373,2.623926,2.711785,-0.284036,2.692379,1.210284,1.311115,2.495265,5.679664,2.238962,3.037646,0.7394,3.223019,3.362333,3.285911,3.645082,6.759092,4.128093,2.491428,5.66018,-3.88094,0.364026,0.538707,0.751768,NA,3.33446,5.107193,-2.512202,9.735415,-2.447198,2.919775,-2.368734,-3.73916,3.293126,3.817776,3.483779,4.877503,4.701293,3.245566,1.235528,5.521227,5.611008,6.230482,5.550344,4.408901,1.909124,4.397984,4.318389,5.739728,5.356691,6.041241,5.495573,6.038127,3.727067,2.746533,-0.539071,5.619658,3.260965,5.606328,2.752425,5.128704,5.372552,3.187231,3.559677,3.617767,5.593371,5.231127,6.129004,-6.101913,4.021207,4.151748,-0.476424,-0.532134,0.06053,6.039727,0.905265,3.29597,4.379418,4.329843,4.79251,-1.726852,4.605206,2.279287,5.277329,5.622845,4.699416,6.277563,4.762397,4.303329,4.052789,5.396266,0.008747,5.204022,2.030582,1.864711,3.040445,4.036454,3.318389,2.599397,0.077034,4.368528,3.292666,0.55813,4.192708,0.594089,3.765058,4.510788,1.841794,4.989118,4.340092,6.241993,6.261183,5.201162,-0.93983,7.899524,-3.617407,4.462309,-1.22125,-5.005236,1.683919,4.538143,2.428825,3.986504,0.964528,3.986504,0.911471,2.425346,-3.46504,2.974046,4.902794,1.146184,4.90229,0.904948,-0.478507,1.081825,-2.041498,-1.557916,3.986504,1.518941,5.15935,-3.114988,2.600209,5.595942,5.051908,2.13744,2.388191,5.266611,3.611576,4.663863,1.638492,3.644262,3.914866,3.688001,-0.086625,1.251886,-4.326631,0.070283,-1.032285,-2.486487,4.902794,2.001798,5.175487,5.564127,7.239213,5.06095,3.242876,-1.120038,3.648994,4.902476,4.484751,4.725984,3.490464,0.480616,3.150955,0.833645,1.632301,-1.683583,1.835071,0.821614,3.074675,2.431052,3.543385,4.429204,-1.128849,4.070472,6.522091,1.328656,-4.810386,5.426784
949158,-0.217576,1.341424,-4.220974,-1.371586,-7.145527,-3.502093,-5.342764,2.699059,2.476607,0.368326,1.106835,-0.66621,1.682473,1.140005,2.362455,-0.15044,1.400763,1.415368,1.944907,1.620257,7.011292,2.483985,-0.823464,-0.565438,-0.452077,2.087231,2.722819,0.475225,2.220531,1.872736,0.779185,0.211979,-6.857421,-1.740719,-3.771718,-2.090898,2.728658,4.636998,5.170884,-4.535865,5.270567,-3.074383,2.390924,-3.641312,-7.504065,2.483346,2.987562,0.63533,2.757235,3.969032,2.435984,-3.300381,1.645241,-0.257317,2.613548,-0.019682,-0.880334,3.19692,1.364666,NA,2.855045,4.139952,3.719012,-0.414787,3.020641,1.530473,1.533573,-2.098941,2.798994,1.603502,4.785626,-1.023324,0.801326,3.949405,1.998228,2.213886,2.819754,3.876205,2.283551,5.3434,-5.55166,3.513258,2.7666,-1.831442,-2.014766,-1.182758,3.378389,-0.903633,2.431106,3.169011,4.093423,3.301314,-6.175096,3.228884,1.767578,3.150308,3.551464,2.867447,1.529541,3.386204,0.834332,2.614215,1.809046,-2.174491,-1.593591,-0.938082,-2.459013,0.903557,2.408515,1.806831,-0.069102,-1.780483,3.0079,-0.431663,-1.202865,0.454153,-3.271478,2.091903,0.508869,-1.390622,4.589381,NA,4.350809,-1.291517,3.422958,-5.60435,7.730444,-5.022321,1.61504,-3.5427,-6.042179,-1.827033,4.730959,1.762428,2.409235,0.351717,2.601743,3.959163,1.65633,-3.632697,0.537153,3.334244,0.670505,3.321113,1.382527,-1.341742,NA,-0.810294,0.715517,3.107216,2.056021,4.496374,-6.942345,1.62592,4.042757,3.702115,1.17182,3.132181,4.526971,3.277283,3.516597,4.112861,3.153416,1.965999,1.913138,-0.16344,-1.305643,-3.133805,-0.333968,-0.443488,-1.019002,4.034567,3.024786,4.255743,1.960209,6.203733,4.138096,1.15402,-1.690002,2.890605,0.594403,2.341655,3.612293,2.875475,-0.646452,NA,0.955997,0.273358,-7.045657,-2.910829,-2.152767,2.349725,1.636469,-0.279825,3.831614,2.349725,1.197462,5.374015,-1.113277,-7.038375,4.64061
924110,1.992173,1.570253,-0.479913,2.452059,-0.099322,0.335245,-3.775598,4.533733,2.649027,4.520207,0.737577,0.632317,3.45619,-0.359353,3.094262,-0.391892,2.381431,-0.543294,-0.091217,0.331037,7.350043,2.358984,2.072202,2.48918,1.671846,2.81522,1.953511,0.571838,3.617347,4.900971,1.957574,6.116899,-2.027568,-0.986213,2.131361,2.569257,1.947425,4.454659,5.151941,-3.482917,7.561672,-2.370013,2.660705,-3.745459,-3.986479,2.507823,2.703539,2.878129,4.260601,-0.447682,2.038358,-4.08992,4.148646,-0.999937,3.534471,2.385548,1.319033,3.076337,2.139744,1.071057,2.573651,5.03152,4.491129,1.874766,4.382121,2.514598,4.284317,0.184111,4.974113,2.656813,4.943773,2.89994,4.977464,4.977464,4.977464,4.977385,4.284317,5.646895,5.646895,5.646895,-5.562754,4.339277,4.283703,1.835998,1.164616,2.41723,5.646895,3.086604,2.533983,5.646895,4.262772,4.002513,-0.776729,4.974295,5.646895,4.964877,5.646216,5.305941,4.469036,4.260727,5.644293,4.756124,3.994745,3.353254,4.977464,3.834118,4.793492,5.032885,5.31351,5.413481,4.977464,1.685278,5.644891,4.284317,0.418379,4.977464,2.181773,4.902186,4.086717,2.606157,4.968752,4.407905,5.574624,3.520123,5.646135,2.566722,6.334906,-5.559059,3.68562,1.73254,-5.019083,-1.540123,1.907407,1.541527,-3.46,0.275716,1.97685,3.658482,2.748734,-1.778062,3.366687,3.809158,0.412257,4.254188,1.336123,0.084512,0.998641,-1.108176,-0.273914,2.289081,3.326251,3.830563,-0.543061,1.623564,3.763726,3.220912,1.168199,3.34431,4.907257,3.604552,4.854922,4.386007,1.768965,1.154213,3.055068,2.487622,1.803196,-1.721383,2.343358,0.081184,0.562945,4.148216,3.260056,3.901908,3.654376,6.738426,3.038249,1.923458,1.178457,3.215644,4.260601,4.253231,3.996939,2.680228,-0.17826,1.21698,1.336969,1.857205,-6.14011,1.950373,-0.199045,2.29985,1.542926,3.335026,3.906755,1.842201,2.793657,4.43655,3.403265,-3.679693,3.881299
1240134,2.28005,2.924176,0.762152,4.486645,2.586823,1.39456,-1.961323,4.542673,3.004326,5.317642,2.158634,-0.345599,2.405063,-0.841633,3.231997,2.787727,2.409571,0.285922,-0.592145,2.612698,7.974143,2.254108,3.048889,2.654991,1.147469,3.17483,1.795705,3.89185,3.974856,5.289155,4.977429,6.329447,-4.285108,-0.856242,0.027398,1.133822,4.26287,4.603112,3.547268,-0.33234,11.290534,-2.691581,1.148986,-2.385287,-2.822493,1.895888,2.935961,2.017773,3.101748,4.347345,3.617372,0.244644,2.339942,5.322786,3.532932,-0.800677,-1.186219,1.366549,0.119647,0.834525,4.817741,4.692085,5.982374,4.389469,4.212223,0.412266,0.37415,1.84951,3.974625,2.179072,4.826532,0.718674,0.266184,1.963845,0.039642,0.133334,2.013305,3.943431,1.853185,5.511306,-1.942458,2.931663,4.629639,-3.611385,-4.090452,-3.309682,0.434305,-2.553842,3.019321,2.541648,2.375034,2.713887,-2.643351,2.978736,2.954349,2.608642,3.589428,0.992098,2.894909,3.460387,2.050233,1.543429,4.623523,1.621933,2.557598,5.318839,2.218233,2.622461,3.326053,2.187774,0.55929,-0.565757,5.696876,1.003321,0.295927,3.70421,1.399716,2.602839,4.61997,2.753475,1.819812,3.438258,4.498712,-1.148328,5.992217,-0.299187,10.133803,-3.83401,2.932221,-1.090427,-4.941134,1.387047,4.55087,2.303338,2.311385,1.231857,3.642508,1.733232,2.848774,-1.932498,4.603651,4.30789,1.642969,4.225231,0.750329,-1.803818,0.969153,-0.412187,-0.87417,3.689632,1.523985,4.964815,-5.048168,2.20113,5.29907,4.522257,1.699397,3.386561,5.29907,2.760558,3.579302,4.90667,2.215169,3.480002,2.10871,0.809627,1.328594,-1.888941,1.016634,0.139178,-1.649014,4.605923,1.611199,4.024909,3.5082,4.58669,3.774417,2.439552,-0.533754,3.321912,4.605923,4.124794,4.451297,2.554731,-2.087893,0.410913,1.266345,1.95123,2.299811,2.0429,-2.589222,2.780157,1.075048,2.781935,3.830574,-0.262096,3.490731,6.243719,0.097339,-2.866366,5.150443
907172,1.332677,1.560054,-3.615639,0.946355,-6.541321,-3.422557,-2.343788,5.767534,2.867633,3.370233,2.118948,-0.098506,2.627085,-0.287473,0.040122,0.017484,1.755633,0.503021,-0.683196,1.404915,5.960727,2.098891,1.306851,1.606243,1.809754,2.101778,1.952975,1.757659,3.374298,2.92253,1.541719,3.522458,-6.281339,-4.15419,1.024018,2.620021,3.259979,4.069704,5.788312,-4.925568,5.448358,-2.150198,2.049856,-3.364932,-5.695673,2.679456,2.862667,0.764696,3.920903,4.61182,1.657536,0.368874,4.551329,0.971312,5.203706,3.750821,0.228258,2.892863,3.095265,2.805439,3.434614,4.629718,4.607027,1.617925,3.522207,1.245362,3.170907,-0.241382,5.092967,2.742035,4.251348,1.326293,3.1655,5.327376,1.828471,2.007163,4.006545,5.925631,2.806363,5.770447,-6.072187,2.379834,4.622811,-0.340882,-0.609869,-0.421685,5.303392,0.162147,2.452361,4.670796,4.360781,1.341258,-4.021166,4.701777,3.443369,5.007412,3.171273,2.908351,3.871125,5.335169,2.764642,3.304332,4.183652,-0.01702,0.584787,2.930039,-0.94525,2.514463,2.8511,3.232676,2.655484,-0.748565,3.499147,1.806452,0.400143,3.353066,-2.889069,3.859988,3.755402,4.403734,4.911618,4.892665,5.98216,-2.018303,4.46093,-4.572647,8.847622,-5.066547,2.799539,-0.576269,-5.827255,-2.270847,3.957116,2.308457,2.615011,1.479314,3.398291,0.48752,2.43894,-2.909375,2.839032,4.550073,1.586357,3.935413,2.815317,-1.276713,3.656599,-1.368449,-5.493886,3.214463,3.430773,3.596665,-4.622753,1.436217,4.667773,2.405224,2.098493,1.58815,4.639598,5.30419,4.796164,4.174452,3.505404,2.394373,4.239542,3.684295,1.030109,-3.79102,1.240232,0.466048,-0.678743,2.173903,1.376446,3.69138,4.72167,6.440639,1.508623,2.306188,-1.149346,2.366113,3.825155,4.776363,4.142086,3.686733,-0.639408,0.276975,-0.124761,0.820125,-3.72304,-0.612487,-3.05084,2.639675,2.081589,0.467616,2.832742,-2.92622,-0.739161,4.895202,-0.051539,-5.351874,5.135954
687452,2.968752,1.093919,-3.79919,-0.211925,-1.23241,-2.824954,-5.241315,4.833087,2.294547,1.266552,1.800659,-1.0128,3.223445,0.363771,2.694363,1.159551,0.695287,0.442865,-0.391425,0.101735,6.698014,1.545496,0.048499,2.523247,2.348379,2.644549,1.992256,1.720663,3.231565,0.156127,2.112047,3.166602,-4.775664,-2.423445,-1.02781,1.227645,3.542404,4.287307,4.36393,-3.966876,9.80514,-3.241558,3.647728,-3.605379,-7.123786,2.303595,2.677628,0.010868,3.647155,3.942409,1.819327,-2.862264,3.717352,0.352531,3.736986,0.285497,0.23355,1.664481,-0.427223,-3.967749,1.933767,3.806028,5.206082,0.301474,4.208323,2.240319,2.897647,-1.237102,4.142575,1.970675,4.072458,1.595364,1.655169,4.157833,1.873652,3.292856,2.489615,4.665325,3.510944,5.241285,-5.530978,2.781437,3.911145,-1.941541,-3.078616,-1.632602,1.913973,-0.615635,1.691365,4.258695,3.697075,0.460506,-4.074436,4.601474,3.239925,2.966191,4.316585,2.575947,3.174393,3.759693,2.779763,2.208816,4.019279,0.946391,2.795866,2.300971,1.45966,2.025337,3.049845,2.337235,1.420266,-0.544508,3.5126,1.824425,0.228631,2.651945,-1.048562,2.697394,2.244887,1.089184,4.612325,4.612729,5.28216,4.378597,4.927023,-2.300529,8.021503,-6.618734,1.523128,-0.877788,-8.400883,-1.638482,4.380582,0.426105,1.039322,1.030341,2.979207,1.720888,2.792203,-1.62281,1.878373,3.895503,0.032433,3.884917,0.815972,-1.384423,2.877399,-2.642061,-2.823652,2.979575,2.055259,3.195782,-3.451715,-0.600574,4.122025,2.862524,1.089187,2.22736,4.417368,4.471234,3.857849,4.212969,2.952433,0.558174,1.184652,1.923422,3.563335,-2.532934,0.824771,0.562457,0.859874,3.234041,2.882422,3.697618,2.780316,5.201292,3.760107,1.410364,-0.556712,1.984142,2.235952,3.749871,3.249383,2.332237,-0.837152,0.023641,1.626006,1.733458,-0.893963,1.305257,-2.888068,2.20811,1.514963,1.856296,3.24583,0.275179,4.045537,5.008349,-0.512216,-5.840513,3.714462
905947,2.269921,1.432286,-4.488498,-0.64596,-7.038376,-2.717153,-5.586879,1.727115,2.275118,0.203604,2.149124,-1.213338,2.40804,-1.190467,0.023335,-1.174413,0.83504,-1.257548,-2.248873,-1.102924,8.433143,2.295036,-0.597738,-0.414597,-0.125275,2.267552,1.245944,-0.218333,1.032487,0.620767,0.348882,1.246122,-7.03305,-4.372338,0.042707,1.719489,2.268641,3.472888,4.477316,-5.43983,6.542562,-4.658995,2.22312,-4.484413,-9.199779,0.939258,1.523954,-2.021914,-1.043195,3.71501,0.915803,-4.269535,4.178259,-0.044089,3.170778,2.593578,-0.025299,1.818876,-1.581159,0.991735,0.726972,4.365321,4.319111,-2.030729,3.493095,1.755601,2.118085,-0.075632,2.608459,2.215907,3.565149,-0.693578,3.191323,2.318747,2.039506,2.097093,1.59026,4.569856,4.060586,4.530887,-5.647633,2.521514,3.32019,-0.811248,-0.983681,-0.391556,3.143269,0.012958,1.486692,3.057319,3.658526,0.242197,-3.163325,2.423312,2.760537,2.950209,4.776888,2.819316,1.813763,3.848091,2.885428,2.804554,3.807284,-1.218091,0.888196,0.921847,-1.945284,3.055354,4.44193,2.396788,0.632469,-0.780951,3.46381,0.9882,-0.271136,0.192596,-2.386166,2.533776,1.954281,-0.339843,3.737315,3.831964,4.748606,-1.028142,4.313,-3.145778,NA,NA,NA,NA,NA,NA,NA,NA,2.763645,NA,NA,0.662911,NA,NA,3.081139,NA,NA,NA,NA,NA,NA,NA,-2.064433,NA,2.234016,3.505254,NA,3.230017,NA,2.981501,1.65837,1.346752,3.89206,3.909063,3.965434,3.320378,2.507395,1.956263,2.656462,1.333366,0.265472,-3.466825,0.933673,0.119043,-1.565664,3.032609,1.323071,1.994326,1.817716,4.940186,1.421169,0.631106,1.01259,1.22337,3.346805,3.933757,3.181441,2.037078,-0.136938,1.203754,0.765914,0.65488,-4.043149,2.54675,-0.099149,2.13914,1.289434,0.051328,3.763476,-1.306008,3.316477,4.370521,0.001485,-5.565835,4.5074
907058,1.915893,2.328875,-4.214074,-0.474971,-4.660974,-2.05898,-5.296933,3.653384,3.150821,1.811553,5.678039,-0.269636,1.840187,0.714231,3.08419,-2.060464,1.013749,NA,0.325281,-1.120765,NA,1.032514,1.109823,-2.618094,2.724834,1.829677,0.78576,1.014817,3.355527,1.648096,-1.396943,3.548117,-5.046804,-3.040181,-3.5924,-1.59256,3.970095,5.453519,5.923166,-4.977817,6.882497,-6.288065,0.357168,-3.03468,-7.26112,2.345904,2.933175,-1.360748,4.672672,4.681826,-0.396553,-0.723425,2.994264,1.923656,5.027209,3.829487,2.167766,4.509552,3.446137,2.798621,2.780314,5.453542,4.294155,2.398716,5.098508,2.044082,3.812101,-0.767556,2.784559,2.017006,3.812942,1.219702,2.61636,5.286162,1.628653,3.994024,-0.159263,5.27764,5.053052,5.8518,-4.402401,4.165531,4.75224,0.042902,-0.284717,0.109096,4.999735,0.978369,2.631221,4.563423,4.453949,1.960363,-2.476128,4.697094,2.639659,5.358547,3.307201,6.112454,1.936166,4.129452,3.598655,1.892396,3.550542,2.499548,4.463542,2.990301,1.293289,3.088824,3.06799,3.247086,3.26938,1.338726,4.969646,2.019724,0.79378,3.665803,-0.491017,3.806465,2.647832,1.20846,4.770904,4.065822,5.62523,2.913324,5.643328,NA,9.936211,-4.119868,3.459891,-0.721658,-3.514889,-0.342825,3.596942,1.453647,NA,1.654946,2.034861,-0.89909,0.406445,-1.573426,4.216079,4.167269,3.419661,4.707711,3.751329,1.0116,1.69902,-1.160046,NA,3.295215,NA,NA,-2.235418,2.154908,5.308127,5.260803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.394042,NA,NA,NA,-1.681647,4.845101,4.316586,7.0066,4.624229,2.735752,-1.285664,3.501211,4.736542,5.260803,4.567656,2.371247,-0.927422,1.550488,-1.633057,1.862903,-1.78333,3.368391,0.655633,2.958218,2.129271,1.467529,4.211568,-6.082162,1.269054,6.35835,3.114509,-4.076202,5.103129
905975,1.397016,3.932514,-0.14492,2.232368,-1.774539,0.026606,-3.858145,4.524873,2.591344,4.557989,5.56823,1.408398,1.69063,2.128865,2.398812,-0.878268,3.523475,1.379547,-1.157089,3.084268,7.706333,2.782246,1.920193,-0.135289,2.373722,2.738796,3.923288,3.120376,5.766727,5.309767,3.685477,3.893665,-4.781621,-0.500735,1.363321,2.840875,2.772495,5.257708,5.733803,-1.686546,6.238439,-5.352943,2.052766,-1.179371,-3.418435,-0.513022,4.846109,2.448312,2.943045,4.367522,2.367735,-1.054666,5.120623,2.472279,5.72882,3.989799,3.084516,2.30652,4.683323,4.129476,4.329246,5.776703,5.785507,5.004422,5.772872,1.49706,1.698423,2.275038,5.037699,2.842779,5.142668,2.435611,2.225457,4.399932,1.251362,1.34992,-0.584665,2.682316,5.370202,5.816113,-4.265175,4.653478,4.110988,0.147926,0.030539,0.818289,2.850676,1.347692,2.848842,3.699855,4.433057,4.367534,1.396542,3.652931,2.617285,3.384707,4.294428,2.987752,3.437778,5.221329,2.671191,-0.090896,5.021579,5.820858,5.151427,5.07892,5.151427,2.062227,2.793003,1.575082,5.151427,-0.818118,4.220783,1.026802,0.249903,5.14486,-1.440595,4.579473,5.133454,5.138839,5.080643,4.340603,5.716672,1.89163,5.545609,-3.011992,7.862524,-4.590227,3.923026,-0.728942,-6.027708,-0.254111,4.744022,1.917461,NA,1.161137,3.467115,-2.420245,-1.517062,-1.554028,3.033587,4.425468,1.338121,4.42609,2.055199,-1.789805,3.507489,-2.849862,NA,3.516229,NA,NA,-2.015801,1.920466,5.123853,-0.161219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.456587,NA,NA,NA,-2.927244,4.412924,4.429334,5.900091,3.728148,3.564185,0.96592,4.426716,3.678584,5.006502,4.313355,2.395295,-0.232012,0.616732,-3.379987,1.715117,-3.862864,1.805082,0.314162,2.703917,1.766249,0.035634,4.309872,-6.201656,-3.578207,4.922704,2.056768,-4.402364,5.006502
905939,0.536609,1.996584,-3.120758,0.701733,-5.193958,-2.922509,-5.930882,4.348174,2.654426,2.229773,2.371274,-0.120694,3.130186,0.07258,2.775244,-0.997395,1.238949,0.794208,-1.767185,-0.244955,6.547075,0.615139,1.116888,-0.438903,0.817507,2.366619,1.71896,0.620198,6.088482,1.893397,1.036143,1.464316,-5.481068,-2.944021,-3.640778,-1.52029,3.163152,5.131333,5.314918,-3.049443,7.862889,-2.463134,4.640343,-3.960196,-7.564217,1.934126,2.779877,-0.26233,2.11605,4.286807,1.682116,-3.35609,4.698451,-0.150481,4.323946,3.150691,0.875815,0.008417,2.147459,2.51898,0.846029,5.225018,5.189805,0.502788,4.155043,1.877087,2.000909,-0.834684,2.889431,2.507544,4.191267,1.005097,0.849191,3.372996,2.046048,2.70305,0.024236,3.463304,4.938854,5.569055,-4.701052,4.868672,3.542225,-1.187965,-0.760561,-0.579547,3.156989,0.0198,1.752317,4.290514,4.086861,1.276127,-4.256722,3.761397,2.643951,4.889865,4.450242,2.447561,2.291766,4.075861,2.542864,1.373506,4.418418,2.026451,3.419876,0.473102,4.1158,2.201046,3.291422,2.78963,1.287137,-0.556881,4.655225,2.655965,0.433899,3.974127,-2.890267,4.46187,2.394017,1.252205,4.060024,4.724816,5.542223,0.852231,5.258439,-1.322751,7.792117,-4.347957,2.994568,-0.045763,-5.420906,-1.781273,4.941062,1.944515,3.319383,0.685913,3.051982,-2.23941,0.22891,-0.548525,4.247899,4.243266,1.581355,4.242728,2.799405,-1.202986,2.907189,-0.768478,-3.181031,3.321286,3.331624,4.433083,-2.746531,0.861506,4.939226,0.975056,4.246665,2.132851,4.941062,4.815447,4.941062,4.717919,3.330492,2.375451,3.593012,2.37776,0.197884,-0.902634,0.36582,0.592647,-3.714715,1.405054,-1.877676,4.525547,4.941062,5.930595,4.715396,3.0811,-0.228822,3.682003,2.496389,4.834102,4.12021,1.833521,0.219907,0.614251,-0.05406,2.135864,-4.684553,2.702853,0.228932,2.531517,1.82387,1.562277,4.140217,-5.186447,1.293525,5.932714,4.495244,-3.200655,4.834102
